104401573200141|57511873|123497891234567|09876780||-1|input key empty||
104401573200141|79227341|123497891234567|09876789||-1|input key empty||
104401573200141|90363630|123497891234567|12309872||-1|input key empty||
104401581400060|70556406|103441858140015|51234630||-1|input key empty||
104401591200008|47200148|103441459120350|51163093|00400215123|-2|key len = 11 error||
104401594900002|94697369|103440159490031|51231083||-1|input key empty||
104401599300003|18725661|105440159939983|51175315|00400224097|-2|key len = 11 error||
104401599300003|57140707|105440159939983|51175314|00400224096|-2|key len = 11 error||
104401599868269|34977772|866440159990028|51157740||-1|input key empty||
104401599871522|74976729|105441150210150|51060468||-1|input key empty||
104401599871537|32161934|105441150210152|51060470||-1|input key empty||
104401599871873|44567160|866441951310463|51231008|0000E348BCF07800F67C41CD5AC79092|04|||
104401599871875|71894437|866441951310457|51220484|0000E348BCF07800F67C41CD5AC79094|04|||
104401599871935|71418834|103442050650776|51133714|0000E348BCF07800F67C41CD5AC79855|04|||
104401599871988|46069096|103442059980514|51129259||-1|input key empty||
104401599871989|26692817|103442059980514|51129260||-1|input key empty||
104401599872546|28896564|99999999999800|99999800||-1|input key empty||
104401599872547|48393001|99999999999801|99999801||-1|input key empty||
104401599872548|72629825|99999999999802|99999802||-1|input key empty||
104401599872549|71876878|99999999999803|99999803||-1|input key empty||
104401599872550|80546623|99999999999804|99999804||-1|input key empty||
104401599872551|95108638|99999999999805|99999805||-1|input key empty||
104401599872552|86501501|99999999999806|99999806||-1|input key empty||
104401599872553|30911908|99999999999807|99999807||-1|input key empty||
104401599872554|50458929|99999999999808|99999808||-1|input key empty||
104401599872555|50442211|99999999999809|99999809||-1|input key empty||
104401599872556|82873518|99999999999810|99999810||-1|input key empty||
104401599872557|69746650|99999999999811|99999811||-1|input key empty||
104401599872558|12475265|99999999999812|99999812||-1|input key empty||
104401599872559|77227881|99999999999813|99999813||-1|input key empty||
104401599872560|87952468|99999999999814|99999814||-1|input key empty||
104401599872561|84526973|99999999999815|99999815||-1|input key empty||
104401599872562|43688849|99999999999816|99999816||-1|input key empty||
104401599872563|77836520|99999999999817|99999817||-1|input key empty||
104401599872564|23364968|99999999999818|99999818||-1|input key empty||
104401599872565|01176047|99999999999819|99999819||-1|input key empty||
104401599872566|80305661|99999999999820|99999820||-1|input key empty||
104401599872567|58836964|99999999999821|99999821||-1|input key empty||
104401599872568|11713388|99999999999822|99999822||-1|input key empty||
104401599872569|49843165|99999999999823|99999823||-1|input key empty||
104401599872570|76933784|99999999999824|99999824||-1|input key empty||
104401599872571|78285494|99999999999825|99999825||-1|input key empty||
104401599872572|87341790|99999999999826|99999826||-1|input key empty||
104401599872573|37928025|99999999999827|99999827||-1|input key empty||
104401599872574|44383097|99999999999828|99999828||-1|input key empty||
104401599872575|64500905|99999999999829|99999829||-1|input key empty||
104401599872576|87633304|99999999999830|99999830||-1|input key empty||
104401599872577|73998097|99999999999831|99999831||-1|input key empty||
104401599872578|79071040|99999999999832|99999832||-1|input key empty||
104401599872579|02475675|99999999999833|99999833||-1|input key empty||
104401599872580|98399406|99999999999834|99999834||-1|input key empty||
104401599872581|26170906|99999999999835|99999835||-1|input key empty||
104401599872582|51576941|99999999999836|99999836||-1|input key empty||
104401599872583|99083972|99999999999837|99999837||-1|input key empty||
104401599872584|69948320|99999999999838|99999838||-1|input key empty||
104401599872585|93935023|99999999999839|99999839||-1|input key empty||
104401599872586|20845821|99999999999840|99999840||-1|input key empty||
104401599872587|87217079|99999999999841|99999841||-1|input key empty||
104401599872588|31443290|99999999999842|99999842||-1|input key empty||
104401599872589|83823046|99999999999843|99999843||-1|input key empty||
104401599872590|30703107|99999999999844|99999844||-1|input key empty||
104401599872591|17785090|99999999999845|99999845||-1|input key empty||
104401599872592|46034883|99999999999846|99999846||-1|input key empty||
104401599872593|64860752|99999999999847|99999847||-1|input key empty||
104401599872594|82727274|99999999999848|99999848||-1|input key empty||
104401599872595|35441664|99999999999849|99999849||-1|input key empty||
104401599872596|22763953|99999999999850|99999850||-1|input key empty||
104401599872597|64893482|99999999999851|99999851||-1|input key empty||
104401599872598|47457464|99999999999852|99999852||-1|input key empty||
104401599872599|90635644|99999999999853|99999853||-1|input key empty||
104401599872600|99498588|99999999999854|99999854||-1|input key empty||
104401599872601|45309542|99999999999855|99999855||-1|input key empty||
104401599872602|70718952|99999999999856|99999856||-1|input key empty||
104401599872603|62670927|99999999999857|99999857||-1|input key empty||
104401599872604|48444754|99999999999858|99999858||-1|input key empty||
104401599872605|26380823|99999999999859|99999859||-1|input key empty||
104401599872606|96107193|99999999999860|99999860||-1|input key empty||
104401599872607|62664363|99999999999861|99999861||-1|input key empty||
104401599872608|18139469|99999999999862|99999862||-1|input key empty||
104401599872609|58657054|99999999999863|99999863||-1|input key empty||
104401599872610|25694787|99999999999864|99999864||-1|input key empty||
104401599872611|33021664|99999999999865|99999865||-1|input key empty||
104401599872612|21438308|99999999999866|99999866||-1|input key empty||
104401599872613|05100637|99999999999867|99999867||-1|input key empty||
104401599872614|78738395|99999999999868|99999868||-1|input key empty||
104401599872615|87664539|99999999999869|99999869||-1|input key empty||
104401599872616|20909730|99999999999870|99999870||-1|input key empty||
104401599872617|13326544|99999999999871|99999871||-1|input key empty||
104401599872618|27035082|99999999999872|99999872||-1|input key empty||
104401599872619|18634496|99999999999873|99999873||-1|input key empty||
104401599872620|66332924|99999999999874|99999874||-1|input key empty||
104401599872621|54774221|99999999999875|99999875||-1|input key empty||
104401599872622|63529683|99999999999876|99999876||-1|input key empty||
104401599872623|32600842|99999999999877|99999877||-1|input key empty||
104401599872624|39814275|99999999999878|99999878||-1|input key empty||
104401599872625|13666101|99999999999879|99999879||-1|input key empty||
104401599872626|59522265|99999999999880|99999880||-1|input key empty||
104401599872627|90514687|99999999999881|99999881||-1|input key empty||
104401599872628|35109312|99999999999882|99999882||-1|input key empty||
104401599872629|62049422|99999999999883|99999883||-1|input key empty||
104401599872630|62362784|99999999999884|99999884||-1|input key empty||
104401599872631|62862985|99999999999885|99999885||-1|input key empty||
104401599872632|36678019|99999999999886|99999886||-1|input key empty||
104401599872633|46833095|99999999999887|99999887||-1|input key empty||
104401599872634|17259741|99999999999888|99999888||-1|input key empty||
104401599872635|96457647|99999999999889|99999889||-1|input key empty||
104401599872636|78513997|99999999999890|99999890||-1|input key empty||
104401599872637|82993702|99999999999891|99999891||-1|input key empty||
104401599872638|06438627|99999999999892|99999892||-1|input key empty||
104401599872639|36696388|99999999999893|99999893||-1|input key empty||
104401599872640|93293028|99999999999894|99999894||-1|input key empty||
104401599872641|41220012|99999999999895|99999895||-1|input key empty||
104401599872642|38693160|99999999999896|99999896||-1|input key empty||
104401599872643|28953322|99999999999897|99999897||-1|input key empty||
104401599872644|12617844|99999999999898|47840708||-1|input key empty||
104401599872644|62510900|99999999999898|99999898||-1|input key empty||
104401599872645|24297458|99999999999899|99999899||-1|input key empty||
104401599872646|13558890|99999999999900|99999900||-1|input key empty||
104401599872647|92686909|99999999999901|99999901||-1|input key empty||
104401599872648|19820916|99999999999902|99999902||-1|input key empty||
104401599872649|25128152|99999999999903|99999903||-1|input key empty||
104401599872650|40243096|99999999999904|99999904||-1|input key empty||
104401599872651|69258123|99999999999905|99999905||-1|input key empty||
104401599872652|85327964|99999999999906|99999906||-1|input key empty||
104401599872653|45286484|99999999999907|99999907||-1|input key empty||
104401599872654|45870772|99999999999908|99999908||-1|input key empty||
104401599872655|97277401|99999999999909|99999909||-1|input key empty||
104401599872656|15820537|99999999999910|99999910||-1|input key empty||
104401599872657|66023212|99999999999911|99999911||-1|input key empty||
104401599872658|84651632|99999999999912|99999912||-1|input key empty||
104401599872659|38976837|99999999999913|99999913||-1|input key empty||
104401599872660|37277244|99999999999914|99999914||-1|input key empty||
104401599872661|64443411|99999999999915|99999915||-1|input key empty||
104401599872662|11492758|99999999999916|99999916||-1|input key empty||
104401599872663|69143100|99999999999917|99999917||-1|input key empty||
104401599872664|50442066|99999999999918|99999918||-1|input key empty||
104401599872665|86627133|99999999999919|99999919||-1|input key empty||
104401599872666|78116895|99999999999920|99999920||-1|input key empty||
104401599872667|01471365|99999999999921|99999921||-1|input key empty||
104401599872668|87185327|99999999999922|99999922||-1|input key empty||
104401599872669|06952617|99999999999923|99999923||-1|input key empty||
104401599872670|34455120|99999999999924|99999924||-1|input key empty||
104401599872671|98079236|99999999999925|99999925||-1|input key empty||
104401599872672|84593478|99999999999926|99999926||-1|input key empty||
104401599872673|65625142|99999999999927|99999927||-1|input key empty||
104401599872674|88160445|99999999999928|99999928||-1|input key empty||
104401599872675|98834415|99999999999929|99999929||-1|input key empty||
104401599872676|06207465|99999999999930|99999930||-1|input key empty||
104401599872677|70638987|99999999999931|99999931||-1|input key empty||
104401599872678|27385944|99999999999932|99999932||-1|input key empty||
104401599872679|04945208|99999999999933|99999933||-1|input key empty||
104401599872680|98980218|99999999999934|99999934||-1|input key empty||
104401599872681|10266469|99999999999935|99999935||-1|input key empty||
104401599872682|81056929|99999999999936|99999936||-1|input key empty||
104401599872683|77391816|99999999999937|99999937||-1|input key empty||
104401599872684|37245735|99999999999938|99999938||-1|input key empty||
104401599872685|77153901|99999999999939|99999939||-1|input key empty||
104401599872686|03094271|99999999999940|99999940||-1|input key empty||
104401599872687|97343151|99999999999941|99999941||-1|input key empty||
104401599872688|78432595|99999999999942|99999942||-1|input key empty||
104401599872689|86360027|99999999999943|99999943||-1|input key empty||
104401599872690|40484711|99999999999944|99999944||-1|input key empty||
104401599872691|01683147|99999999999945|99999945||-1|input key empty||
104401599872692|10835969|99999999999946|99999946||-1|input key empty||
104401599872693|28081158|99999999999947|99999947||-1|input key empty||
104401599872694|57395576|99999999999948|99999948||-1|input key empty||
104401599872695|64216572|99999999999949|99999949||-1|input key empty||
104401599872696|67229143|99999999999950|99999950||-1|input key empty||
104401599872697|53526469|99999999999951|99999951||-1|input key empty||
104401599872698|72819177|99999999999952|99999952||-1|input key empty||
104401599872699|12203565|99999999999953|99999953||-1|input key empty||
104401599872700|05531394|99999999999954|99999954||-1|input key empty||
104401599872701|94766350|99999999999955|99999955||-1|input key empty||
104401599872702|38785755|99999999999956|99999956||-1|input key empty||
104401599872703|95618800|99999999999957|99999957||-1|input key empty||
104401599872704|40619691|99999999999958|99999958||-1|input key empty||
104401599872705|79471502|99999999999959|99999959||-1|input key empty||
104401599872706|38171576|99999999999960|99999960||-1|input key empty||
104401599872707|90766227|99999999999961|99999961||-1|input key empty||
104401599872708|98726684|99999999999962|99999962||-1|input key empty||
104401599872709|74062797|99999999999963|99999963||-1|input key empty||
104401599872710|36387420|99999999999964|99999964||-1|input key empty||
104401599872711|31603914|99999999999965|99999965||-1|input key empty||
104401599872712|44399917|99999999999966|99999966||-1|input key empty||
104401599872713|06411077|99999999999967|99999967||-1|input key empty||
104401599872714|82619834|99999999999968|99999968||-1|input key empty||
104401599872715|53256105|99999999999969|99999969||-1|input key empty||
104401599872716|71055173|99999999999970|99999970||-1|input key empty||
104401599872717|18739262|99999999999971|99999971||-1|input key empty||
104401599872718|67912177|99999999999972|99999972||-1|input key empty||
104401599872719|17077182|99999999999973|99999973||-1|input key empty||
104401599872720|27661197|99999999999974|99999974||-1|input key empty||
104401599872721|32055129|99999999999975|99999975||-1|input key empty||
104401599872722|34570634|99999999999976|99999976||-1|input key empty||
104401599872723|40102134|99999999999977|99999977||-1|input key empty||
104401599872724|64392721|99999999999978|99999978||-1|input key empty||
104401599872725|81681514|99999999999979|99999979||-1|input key empty||
104401599872726|68587258|99999999999980|99999980||-1|input key empty||
104401599872727|17195052|99999999999981|99999981||-1|input key empty||
104401599872728|39571629|99999999999982|99999982||-1|input key empty||
104401599872729|37423411|99999999999983|99999983||-1|input key empty||
104401599872730|87388270|99999999999984|99999984||-1|input key empty||
104401599872731|80916988|99999999999985|99999985||-1|input key empty||
104401599872732|28503252|99999999999986|99999986||-1|input key empty||
104401599872733|10569953|99999999999987|99999987||-1|input key empty||
104401599872734|61740767|99999999999988|99999988||-1|input key empty||
104401599872735|15379028|99999999999989|99999989||-1|input key empty||
104401599872736|94111943|99999999999990|99999990||-1|input key empty||
104401599872737|67744112|99999999999991|99999991||-1|input key empty||
104401599872738|97241358|99999999999992|99999992||-1|input key empty||
104401599872739|12133923|99999999999993|99999993||-1|input key empty||
104401599872740|55065018|99999999999994|99999994||-1|input key empty||
104401599872741|18225135|99999999999995|99999995||-1|input key empty||
104401599872742|10142717|99999999999996|99999996||-1|input key empty||
104401599872743|07766595|99999999999997|99999997||-1|input key empty||
104401599872744|33977140|99999999999998|99999998||-1|input key empty||
104401599873148|26723840|440100000000122|44010122||-1|input key empty||
104401599873150|92146246|440100000000123|44010123||-1|input key empty||
104401599873155|69987578|440100000000471|44010471||-1|input key empty||
104401599873184|42937551|440100000000152|44010152||-1|input key empty||
104401599873324|21676523|440100000000264|44010264||-1|input key empty||
104401599873351|15613857|440100000000291|44010291||-1|input key empty||
104401599873647|54394817|440100000000605|44010605||-1|input key empty||
104401599873670|01058154|440100000000628|44010628||-1|input key empty||
104401599873750|83100256|440100000000708|44010708||-1|input key empty||
104401599873752|19620242|440100000000710|44010710||-1|input key empty||
104401599874206|86520506|103440159982439|51156871|00400212179|-2|key len = 11 error||
104401599874268|10955238|103440259980115|51173296|00400222183|-2|key len = 11 error||
104401599874420|35239308|103441859980204|51177889|00400226040|-2|key len = 11 error||
104401599874431|72529392|103440159982482|51183774|00400229013|-2|key len = 11 error||
104401599874442|96126719|103440159982503|51183876|00400229038|-2|key len = 11 error||
104401599874454|59506012|103440159982502|51183874|00400229036|-2|key len = 11 error||
104401599874742|94728763|103441859980217|51219504||-1|input key empty||
104401599874743|96073789|103441859980218|51219507||-1|input key empty||
104401599900230|97582083|201508130000001|20158001||-1|input key empty||
104401599900231|25721082|201508130000002|20158002||-1|input key empty||
104401599900235|87299156|103441859990101|51219505||-1|input key empty||
104401599900253|96522119|103441859990102|51241895||-1|input key empty||
104401599900254|93340632|103441859990103|51241896||-1|input key empty||
104401739922713|27208573|866440173990026|47894363||-1|input key empty||
104401753100009|13483679|105440175319914|51144404|00400208186|-2|key len = 11 error||
104401804300002|88565042|127766532233344|12309878||-1|input key empty||
104406502100037|03830507|866441150210025|47912581||-1|input key empty||
104406513100127|62500045|866440651310198|47943205||-1|input key empty||
104406599802026|17978215|223440659980512|87640203||-1|input key empty||
104406599802030|30537124|223440659980516|87640207||-1|input key empty||
104406599802092|94106077|223440659980578|87640269||-1|input key empty||
104406599802193|51118476|103440659981562|51174577||-1|input key empty||
104406599802194|64666813|103440659981562|51174578||-1|input key empty||
104406599802195|46920454|103440651310176|51174582||-1|input key empty||
104406599802196|66662785|103440651310176|51174580||-1|input key empty||
104406599802197|19593715|103440651310176|51174581||-1|input key empty||
104406599802199|52704751|103440650210096|51172285||-1|input key empty||
104406599802200|75933958|103440650390353|51172215||-1|input key empty||
104406599802202|08008510|103440650510133|51174655||-1|input key empty||
104406599802206|74656508|103440651310175|51174579||-1|input key empty||
104406599802216|83793039|103440651310186|51174656||-1|input key empty||
104406599802225|35957671|103440651310177|51174584||-1|input key empty||
104406599802245|68782517|103440651310185|51174597||-1|input key empty||
104406599802246|09093485|103440659981564|51174659||-1|input key empty||
104406599802247|08492805|103440659981564|51174658||-1|input key empty||
104406599802249|47118391|103440650650093|51174575||-1|input key empty||
104406599802250|80156508|103440650650093|51174576||-1|input key empty||
104406599802251|68200133|103440651310177|51174583||-1|input key empty||
104406599802254|31611191|103440651310187|51174657||-1|input key empty||
104406599802278|32486567|103440650720333|51174256||-1|input key empty||
104406599802428|79175732|103440651310182|51174592||-1|input key empty||
104406599802432|61175209|103440651310184|51174595||-1|input key empty||
104406599802573|06532502|103440650720338|51174626||-1|input key empty||
104406599802577|01884231|103440650720336|51174624||-1|input key empty||
104406599802602|63870027|103440650720342|51174631||-1|input key empty||
104406599802605|82980033|103440650720337|51174625||-1|input key empty||
104406599802606|42392060|103440650720345|51174635||-1|input key empty||
104406599802611|65406639|103440650720344|51174634||-1|input key empty||
104406599802612|44602721|103440650720344|51174633||-1|input key empty||
104406599802614|10945019|103440650720340|51174629||-1|input key empty||
104406599802617|74462992|103440650720340|51174628||-1|input key empty||
104406599802623|81518918|103440651110006|51174642||-1|input key empty||
104406599802624|00381653|103440651110006|51174641||-1|input key empty||
104406599802628|78751085|103440650720349|51174640||-1|input key empty||
104406599802629|41823097|103440650720353|51174654||-1|input key empty||
104406599802631|25849991|103440650720353|51174651||-1|input key empty||
104406599802633|84238522|103440650720350|51174643||-1|input key empty||
104406599802637|03797250|103440650720353|51174652||-1|input key empty||
104406599802638|20173295|103440650720353|51174653||-1|input key empty||
104406599802640|22947566|103440650720348|51174639||-1|input key empty||
104406599802641|86017611|103440650720353|51174649||-1|input key empty||
104406599802642|39839067|103440650720347|51174637||-1|input key empty||
104406599802645|93583154|103440650720353|51174650||-1|input key empty||
104406599802646|31344483|103440650720346|51174636||-1|input key empty||
104406599802647|46229428|103440650720351|51174645||-1|input key empty||
104406599802649|46835843|103440650720353|51174648||-1|input key empty||
104406599802651|56467289|103440650720351|51174644||-1|input key empty||
104406599802653|52400010|103440650720348|51174638||-1|input key empty||
104406599802915|04324560|201500000000057|90000057||-1|input key empty||
104406599900363|96504016|866440659990066|51220489||-1|input key empty||
104406599900364|23301738|866440659990067|51220490||-1|input key empty||
104407581400002|27479106|105000000000002|00000002||-1|input key empty||
104407729800001|27486301|105000000000001|00000001||-1|input key empty||
104408501300001|92182587|103440850130002|51086581||-1|input key empty||
104408503900001|63250945|103440850390008|51086582||-1|input key empty||
104408503900013|65024512|103440850390050|51242802||-1|input key empty||
104408539900008|61378070|103440853990056|51247030||-1|input key empty||
104408599800198|95684372|103440851370052|51157621||-1|input key empty||
104408599800295|78387899|105440850723159|51164528||-1|input key empty||
104408599800297|40901587|105440850723158|51164520||-1|input key empty||
104408599800317|60385023|105440859983218|51184178||-1|input key empty||
104408599800320|45623838|105440859983213|51184173||-1|input key empty||
104408599800321|50082102|105440859983219|51184179||-1|input key empty||
104408599800327|92456071|105440859983220|51184180||-1|input key empty||
104408599800328|28700311|105440859983214|51184174||-1|input key empty||
104408599800329|84464544|105440859983215|51184175||-1|input key empty||
104408599800330|41403935|105440859983216|51184176||-1|input key empty||
104408599800331|73821456|105440859983217|51184177||-1|input key empty||
104408599800475|81606209|105440859983185|51175739||-1|input key empty||
104408599800476|36223100|105440859983186|51175758||-1|input key empty||
104408599800477|94146451|105440859983187|51175759||-1|input key empty||
104408599800482|88894701|105440859983135|51175757||-1|input key empty||
104408599800483|00824816|105440859983134|51175738||-1|input key empty||
104408599800484|34116878|105440859983184|51175762||-1|input key empty||
104408599800485|14433032|105440859983183|51175742||-1|input key empty||
104408599800486|46777104|105440859983190|51175766||-1|input key empty||
104408599800487|23195653|105440859983189|51175746||-1|input key empty||
104408599800488|32175510|105440859983192|51175756||-1|input key empty||
104408599800489|87039403|105440859983191|51175737||-1|input key empty||
104408599800492|02726457|105440859983152|51175774||-1|input key empty||
104408599800493|60602984|105440859983151|51175752||-1|input key empty||
104408599800496|95575205|105440859983145|51175750||-1|input key empty||
104408599800505|03743082|105440859983193|51175743||-1|input key empty||
104408599800569|84823109|105440859983188|51175749||-1|input key empty||
104408599800570|02576913|105440859983149|51175741||-1|input key empty||
104408599800571|92979227|105440859983150|51175761||-1|input key empty||
104408599800574|40788247|105440859983155|51175751||-1|input key empty||
104408599800575|33921195|105440859983148|51175747||-1|input key empty||
104408599800599|68779118|103440850390039|51157627||-1|input key empty||
104408599800600|49455552|103440850390039|51157626||-1|input key empty||
104408599800915|17273431|103440651310174|51174574||-1|input key empty||
104408599800918|72523032|103440651310174|51174573||-1|input key empty||
104408599800923|59982038|103440651310181|51174590||-1|input key empty||
104408599800926|96562546|103440651310181|51174591||-1|input key empty||
104408599801104|58709125|103440650390378|51174599||-1|input key empty||
104408599801105|11712971|103440650390378|51174598||-1|input key empty||
104408599801123|69396890|103440650390379|51174601||-1|input key empty||
104408599801124|96073888|103440650390379|51174600||-1|input key empty||
104408599803441|83901373|103440859980273|51242801||-1|input key empty||
104408599803442|81364555|103440859980275|51247031||-1|input key empty||
104408599900051|12329559|222440859990051|87123438||-1|input key empty||
104408599900052|49202182|222440859990052|87123439||-1|input key empty||
104408599900053|28273053|222440859990053|87123440||-1|input key empty||
104408599900054|90707284|222440859990054|87123441||-1|input key empty||
104408599900055|61707078|222440859990055|87123442||-1|input key empty||
104408599900056|61975337|222440859990056|87123443||-1|input key empty||
104408599900057|96759164|222440859990057|87123444||-1|input key empty||
104408599900058|55800074|222440859990058|87123445||-1|input key empty||
104408599900059|35353949|222440859990059|87123446||-1|input key empty||
104408599900060|27875895|222440859990060|87123447||-1|input key empty||
104408599900061|97151899|222440859990061|87123448||-1|input key empty||
104408599900062|72458692|222440859990062|87123449||-1|input key empty||
104408599900063|81767670|222440859990063|87123450||-1|input key empty||
104408599900064|02808844|222440859990064|87123451||-1|input key empty||
104408599900065|52457717|222440859990065|87123452||-1|input key empty||
104408599900066|55670742|222440859990066|87123453||-1|input key empty||
104408599900067|17731936|222440859990067|87123454||-1|input key empty||
104408599900068|39407767|222440859990068|87123455||-1|input key empty||
104408599900069|70364390|222440859990069|87123456||-1|input key empty||
104408599900070|34633783|222440859990070|87123457||-1|input key empty||
104408599900071|04837946|222440859990071|87123458||-1|input key empty||
104408599900072|59147402|222440859990072|87123459||-1|input key empty||
104408599900073|31666810|222440859990073|87123460||-1|input key empty||
104408599900074|44004365|222440859990074|87123461||-1|input key empty||
104408599900075|35501462|222440859990075|87123462||-1|input key empty||
104408599900076|85273953|222440859990076|87123463||-1|input key empty||
104408599900077|27918960|222440859990077|87123464||-1|input key empty||
104408599900078|57769413|222440859990078|87123465||-1|input key empty||
104408599900079|11222761|222440859990079|87123466||-1|input key empty||
104408599900080|88609023|222440859990080|87123467||-1|input key empty||
104408599900081|86547762|222440859990081|87123468||-1|input key empty||
104408599900082|66510769|222440859990082|87123469||-1|input key empty||
104408599900083|36488233|222440859990083|87123470||-1|input key empty||
104408599900084|53247288|222440859990084|87123471||-1|input key empty||
104408599900085|36091407|222440859990085|87123472||-1|input key empty||
104408599900086|93279158|222440859990086|87123473||-1|input key empty||
104408599900087|11456210|222440859990087|87123474||-1|input key empty||
104408599900088|55588308|222440859990088|87123475||-1|input key empty||
104408599900089|04605255|222440859990089|87123476||-1|input key empty||
104408599900090|20126102|222440859990090|87123477||-1|input key empty||
104408599900091|19356247|222440859990091|87123478||-1|input key empty||
104408599900092|75465886|222440859990092|87123479||-1|input key empty||
104408599900093|95463284|222440859990093|87123480||-1|input key empty||
104408599900094|75823188|222440859990094|87123481||-1|input key empty||
104408599900095|42468494|222440859990095|87123482||-1|input key empty||
104408599900096|50680207|222440859990096|87123483||-1|input key empty||
104408599900097|28546247|222440859990097|87123484||-1|input key empty||
104408599900098|24182843|222440859990098|87123485||-1|input key empty||
104408599900099|96800039|222440859990099|87123486||-1|input key empty||
104408599900100|89369561|222440859990100|87123487||-1|input key empty||
104409481200007|13708575|103440948120112|51247036||-1|input key empty||
104409531100013|84933811|103440953110265|51247037||-1|input key empty||
104409549900017|49317054|103440954990175|51247038||-1|input key empty||
104409569100001|33152779|105440956919859|51049602||-1|input key empty||
104409592100005|64888893|103440959210049|51247035||-1|input key empty||
104409594300002|51580583|103440959430026|51247034||-1|input key empty||
104409599800054|70561750|105440959989727|51122187||-1|input key empty||
104409599800319|29805654|105440959989597|51247324||-1|input key empty||
104411421400002|61227500|103441142140008|51041397||-1|input key empty||
104411502100212|01864882|103441150211486|51049739||-1|input key empty||
104411502100212|94830908|103441150211486|51049740||-1|input key empty||
104411502100213|13523007|103441150211489|51051641||-1|input key empty||
104411502100214|76543921|103441150211490|51051649||-1|input key empty||
104411502100215|83570497|103441150211491|51051651||-1|input key empty||
104411502100216|43923604|103441150211487|51049744||-1|input key empty||
104411502100216|58051616|103441150211487|51049743||-1|input key empty||
104411502100216|94048422|103441150211487|51049742||-1|input key empty||
104411502100318|23542833|105441150210197|51081598||-1|input key empty||
104411502100319|78554835|105441150210198|51081599||-1|input key empty||
104411502100320|66527301|103441150211568|51084462||-1|input key empty||
104411502100321|75596933|103441150211569|51085041||-1|input key empty||
104411502100322|54269532|103441150211570|51085056||-1|input key empty||
104411503900035|84213074|103441150390049|51051644||-1|input key empty||
104411503900036|51756278|103441150390047|51049741||-1|input key empty||
104411503900037|34041576|103441150390048|51049745||-1|input key empty||
104411503900038|03559472|103441150390050|51051646||-1|input key empty||
104411503900068|79182119|103441150390062|51084463||-1|input key empty||
104411503900069|68487637|103441150390063|51085043||-1|input key empty||
104411503900070|44913131|103441150390064|51085051||-1|input key empty||
104411503900071|08171114|103441150390065|51085052||-1|input key empty||
104411503900071|64012775|103441150390065|51085053||-1|input key empty||
104411503900072|21290965|103441150390066|51085057||-1|input key empty||
104411506500022|93707443|103441150650409|51051645||-1|input key empty||
104411506500044|08548082|103441150650444|51085037||-1|input key empty||
104411507200022|06138643|103441150720598|51051643||-1|input key empty||
